userId,age,gender,registeredAt,firstBankConnectedAt
3631,25,M,2021-05-14 06:49:49,2021-05-17 14:17:43
579,32,F,2021-01-29 09:09:31,2021-01-29 09:14:03
1554,23,F,2019-11-15 13:55:57,2019-11-15 14:00:39
2026,25,F,2020-01-04 10:33:59,2020-01-04 10:36:45
2973,28,M,2019-09-29 08:45:42,2019-09-29 08:48:10
3506,29,F,2020-01-07 18:16:36,2020-01-07 18:19:20
1666,21,F,2020-02-24 13:55:55,2020-02-24 14:19:16
2282,28,M,2020-02-08 20:50:37,2020-02-08 20:55:55
3010,18,F,2021-08-16 07:44:14,2021-08-22 18:11:24
2681,33,M,2020-02-28 20:36:18,2020-02-28 20:39:35
1132,21,F,2019-10-06 20:46:30,2019-10-07 16:51:45
563,31,F,2020-12-31 06:41:38,2021-02-11 19:41:41
1912,25,F,2021-05-01 07:53:41,2021-05-01 07:56:00
908,46,F,2020-10-29 19:39:11,2020-11-10 11:52:01
180,19,M,2019-08-26 10:58:17,2019-08-26 21:28:58
275,37,M,2020-03-03 08:45:47,2020-03-03 08:49:24
2812,29,M,2019-07-03 20:23:57,2019-07-03 20:28:09
3060,31,M,2020-01-24 21:21:14,2020-01-25 11:19:49
995,21,F,2019-10-24 13:51:03,2019-11-12 10:08:06
883,22,F,2019-10-26 08:13:07,2019-10-26 08:17:50
2024,21,F,2019-11-25 10:44:52,2019-11-25 10:48:15
2378,22,F,2019-10-15 11:23:32,2019-10-27 18:17:09
2599,20,F,2019-11-30 10:44:53,2019-11-30 10:48:39
2570,48,F,2021-06-10 06:31:27,2021-06-10 06:36:33
3919,34,M,2021-01-09 19:03:48,2021-01-09 19:22:42
727,38,F,2019-12-05 22:40:29,2019-12-05 22:47:34
2197,50,F,2020-08-07 16:25:13,2020-08-10 08:54:05
2521,27,F,2020-11-27 09:55:58,2020-11-27 09:58:49
710,27,F,2020-01-06 07:00:44,2020-08-13 15:05:51
3695,21,F,2021-09-04 16:20:34,2021-09-04 16:23:24
3241,29,F,2020-09-01 12:37:11,2020-09-01 15:21:29
706,19,F,2019-11-01 22:55:39,2019-11-03 11:51:43
3139,20,F,2021-08-27 12:26:14,2021-08-27 12:41:46
3021,56,F,2021-05-09 15:28:36,2021-05-09 15:33:06
297,25,F,2019-06-20 10:20:08,2019-06-20 10:22:46
1034,40,F,2020-01-13 14:10:40,2020-01-13 14:15:16
2510,21,M,2019-12-31 14:29:51,2019-12-31 14:32:53
2644,23,F,2019-10-20 20:27:25,2021-03-07 09:11:56
3281,30,F,2019-11-07 13:18:34,2019-11-08 09:31:47
121,28,M,2019-02-08 21:09:30,2019-02-08 21:19:45
703,20,F,2020-05-02 04:06:28,2020-05-02 04:09:52
144,35,F,2019-11-14 05:51:50,2019-11-14 05:57:00
2270,18,M,2019-08-27 19:57:52,2019-08-27 20:02:35
1000,49,M,2020-10-17 11:17:19,2020-10-17 11:23:00
2940,27,F,2020-02-07 14:39:15,2020-02-07 14:53:44
761,23,F,2020-09-15 11:37:42,2020-11-26 17:51:42
795,36,F,2020-01-02 07:00:36,2020-01-02 07:04:03
2897,24,F,2020-09-12 19:07:43,2020-09-12 19:10:04
1998,36,F,2019-12-06 12:06:30,2019-12-06 12:22:33
851,23,F,2019-09-24 13:37:50,2019-09-24 13:43:45
1359,27,F,2020-10-05 13:27:15,2020-10-05 13:30:12
329,25,F,2019-11-14 14:32:53,2019-11-14 14:38:07
1325,23,F,2019-10-24 11:29:44,2019-10-24 11:32:14
3424,29,F,2020-12-02 19:58:11,2020-12-02 20:00:26
2852,30,F,2020-03-06 19:16:17,2020-03-06 19:18:34
103,23,M,2020-02-23 22:43:10,2020-02-23 22:47:15
1556,44,F,2021-05-26 17:35:08,2021-06-01 21:48:04
341,18,F,2019-05-29 21:08:26,2020-02-21 20:39:25
2594,31,F,2020-02-25 21:36:20,2020-02-25 21:45:46
3743,30,F,2020-01-13 15:18:23,2020-01-13 15:25:46
3870,28,F,2019-08-10 23:33:52,2019-08-10 23:39:22
2368,21,F,2019-06-09 09:27:05,2019-06-10 21:49:31
1693,34,M,2020-05-30 12:51:58,2020-05-30 12:58:16
1298,50,F,2019-09-14 13:07:49,2019-09-14 15:05:33
3045,40,F,2020-01-03 19:06:39,2020-01-03 19:18:20
1753,31,M,2020-03-01 19:08:36,2020-03-01 19:13:03
1938,45,F,2019-12-01 17:59:18,2020-02-08 20:21:57
773,22,F,2019-11-14 16:16:30,2019-11-14 17:52:23
2680,38,F,2021-01-21 17:24:50,2021-01-21 17:26:25
1549,19,F,2019-11-14 16:17:34,2019-11-14 16:22:06
499,26,M,2019-09-24 16:56:24,2019-09-25 14:39:57
177,26,F,2019-11-08 17:46:20,2019-11-08 17:52:38
1573,28,F,2019-11-07 21:19:34,2019-11-07 21:23:04
1435,18,M,2020-02-05 16:53:33,2021-11-16 20:11:27
3486,21,F,2019-09-03 22:49:42,2019-09-03 22:58:21
2836,25,M,2019-11-09 06:38:36,2019-11-09 06:41:02
3080,62,F,2020-01-15 09:02:36,2020-01-15 09:09:44
3450,27,F,2020-06-08 17:50:08,2020-06-08 18:22:32
1355,21,M,2018-11-26 10:29:27,2018-11-26 10:36:15
535,22,M,2019-09-20 21:41:38,2020-02-08 22:37:41
919,26,M,2019-08-22 21:26:06,2019-08-22 21:30:52
1194,28,M,2019-12-13 16:52:34,2019-12-13 16:56:55
81,30,F,2019-11-27 18:36:45,2019-11-27 18:47:13
631,46,F,2021-02-07 23:13:56,2021-02-07 23:16:49
110,36,F,2019-08-30 07:18:36,2019-08-30 07:41:46
1151,22,F,2019-06-26 15:15:31,2019-06-26 15:20:40
321,42,F,2020-01-10 19:43:25,2020-01-10 19:48:09
1382,18,M,2019-09-25 07:35:15,2019-09-25 07:39:23
3755,50,F,2020-03-14 08:28:14,2020-03-14 08:30:56
260,23,M,2020-02-16 23:41:13,2020-02-16 23:59:42
301,23,F,2020-02-26 11:24:49,2020-02-26 11:29:01
755,24,F,2020-01-24 14:31:24,2020-01-24 14:34:36
979,26,F,2020-01-22 19:22:52,2020-01-22 19:30:10
777,33,M,2021-09-05 20:22:23,2021-09-05 21:00:43
2196,19,F,2019-09-02 06:12:12,2019-09-02 06:14:54
619,22,F,2018-11-04 08:51:43,2018-11-04 16:14:05
2005,22,F,2021-08-23 20:09:51,2021-08-23 20:11:18
1366,26,F,2020-02-22 18:38:46,2020-02-22 18:42:40
274,35,F,2020-02-09 20:10:05,2020-02-09 20:13:30
1582,33,M,2020-02-15 11:45:08,2020-02-15 11:50:31
2596,31,F,2019-11-18 21:03:25,2019-11-18 21:10:41
2386,25,F,2020-01-23 21:38:14,2020-01-23 21:40:53
2815,18,F,2019-11-03 14:49:53,2019-11-03 14:58:40
336,40,F,2019-06-20 15:19:51,2020-03-03 16:14:22
3194,29,F,2021-05-26 09:52:44,2021-05-26 09:54:18
984,43,F,2020-11-14 10:08:24,2020-11-14 10:25:58
2181,20,F,2021-03-29 18:48:18,2021-04-27 07:38:44
3517,23,F,2019-09-19 09:39:18,2019-09-19 09:48:45
1540,24,F,2019-09-04 18:03:41,2019-09-16 08:12:55
3884,29,M,2021-02-07 12:42:30,2021-02-07 12:45:02
1349,25,M,2019-06-04 15:32:08,2019-06-04 17:33:31
2920,40,F,2020-12-27 07:24:30,2020-12-27 07:35:07
2601,34,F,2020-05-01 15:06:15,2020-05-01 15:09:32
2618,49,F,2019-11-06 20:05:05,2019-11-06 20:11:09
2004,35,F,2019-03-15 08:52:13,2019-03-15 09:04:28
3350,33,F,2020-10-09 22:21:58,2020-10-09 22:24:42
2686,20,F,2020-11-11 08:26:55,2020-11-11 17:58:31
1865,29,F,2019-10-17 20:46:08,2019-10-18 08:57:17
809,21,F,2019-11-18 16:56:05,2019-11-18 16:58:45
1468,24,F,2020-07-24 06:53:37,2020-07-24 15:31:11
141,25,F,2020-09-25 20:06:37,2020-09-25 20:13:32
2248,27,F,2021-01-29 09:06:28,2021-01-29 09:09:22
1380,49,F,2021-02-06 09:58:16,2021-02-08 13:38:02
2397,22,F,2020-02-04 22:24:26,2020-02-04 22:28:16
1733,22,F,2020-11-12 08:17:48,2020-11-12 08:20:12
3871,20,M,2019-11-23 13:18:34,2019-11-23 13:25:24
1588,37,M,2019-07-24 21:43:29,2019-09-07 14:21:47
1840,56,F,2020-05-06 10:49:21,2020-05-06 13:56:43
3820,24,F,2020-02-16 09:19:01,2020-02-16 09:22:45
1491,20,F,2020-01-26 07:33:02,2020-01-26 08:18:53
3475,26,F,2018-08-22 12:32:04,2019-01-10 22:53:26
993,22,M,2019-11-10 06:10:23,2019-11-11 19:49:06
3625,46,F,2020-04-19 04:36:01,2020-04-19 04:41:26
400,20,F,2019-06-08 15:12:05,2019-06-08 15:15:36
1522,49,F,2019-09-11 16:09:57,2019-09-11 16:13:49
2522,32,F,2019-08-28 15:35:21,2019-08-28 15:58:04
2864,36,M,2020-03-15 21:40:10,2020-03-15 21:45:03
555,22,F,2019-09-13 18:17:00,2019-09-13 18:31:19
1293,22,F,2019-12-05 17:51:33,2019-12-05 18:29:31
1725,22,F,2020-11-15 13:08:08,2020-11-15 13:13:15
1852,28,F,2020-02-03 07:04:35,2020-02-04 17:22:15
1695,21,F,2020-01-06 13:32:52,2020-01-06 13:57:01
2440,27,M,2019-12-28 20:28:22,2019-12-29 06:54:24
1508,19,F,2020-06-08 20:59:38,2020-06-08 21:14:17
2646,19,F,2020-06-05 08:22:21,2020-06-06 13:15:09
1399,21,F,2020-03-02 15:36:58,2020-03-20 19:31:23
3308,20,F,2019-10-30 16:38:34,2019-10-30 17:47:15
3717,35,F,2021-09-09 12:58:44,2021-09-09 13:03:45
529,38,M,2020-10-23 23:10:45,2020-10-23 23:13:13
3810,33,M,2019-11-01 15:24:47,2019-11-01 15:27:31
1474,19,F,2019-10-04 14:27:53,2020-01-17 21:46:20
731,44,F,2020-09-08 09:25:07,2020-09-08 09:30:41
3341,33,F,2020-08-26 09:47:43,2020-08-26 09:57:25
2720,26,F,2019-10-27 19:29:03,2019-10-27 19:33:01
1400,25,F,2021-05-18 11:15:56,2021-05-18 11:18:52
1272,25,F,2020-10-18 21:18:59,2020-11-10 16:58:13
618,17,M,2020-03-01 20:56:50,2020-03-01 20:58:51
1460,19,F,2021-01-15 08:41:57,2021-02-16 15:03:02
1722,33,F,2020-10-28 06:49:00,2020-10-28 06:53:48
718,27,F,2019-08-30 17:30:45,2019-08-30 17:35:22
2972,44,F,2019-12-13 20:49:22,2020-08-05 14:48:29
3113,30,F,2020-01-06 23:18:47,2020-01-06 23:22:22
1271,21,F,2019-10-29 12:09:11,2019-11-01 20:24:42
1049,24,M,2020-07-21 08:44:27,2020-07-21 08:50:51
245,36,F,2020-02-19 07:48:16,2020-02-19 07:59:47
3596,34,F,2020-12-10 10:15:25,2020-12-10 10:26:05
494,29,M,2019-12-09 08:36:56,2019-12-09 08:43:08
866,28,M,2020-02-19 10:12:16,2020-02-19 10:16:15
2474,19,F,2021-02-05 10:02:35,2021-02-05 10:22:40
796,19,F,2020-12-26 08:55:08,2020-12-26 08:56:28
1475,24,F,2019-09-16 16:29:55,2019-09-16 16:33:45
2511,44,F,2020-01-09 13:57:21,2020-01-09 14:00:12
1040,18,F,2020-02-17 13:57:11,2020-02-17 14:14:06
3670,47,F,2021-09-05 20:28:09,2021-09-05 20:57:05
1957,29,F,2020-01-05 21:56:12,2020-01-06 08:01:37
2095,20,F,2019-12-25 17:25:49,2019-12-25 17:31:40
3414,43,F,2019-11-29 00:49:57,2020-01-13 11:47:16
526,30,F,2020-02-11 16:21:37,2020-02-11 16:29:04
500,23,M,2020-01-02 14:38:31,2020-01-02 14:45:26
1847,22,F,2019-12-03 11:34:51,2019-12-03 11:40:23
2915,25,M,2020-09-30 14:43:52,2020-09-30 14:48:18
3251,21,F,2020-01-15 15:39:53,2020-01-15 17:42:54
3481,27,F,2020-01-07 21:22:22,2020-01-07 21:26:56
3230,31,M,2020-09-25 20:38:40,2020-09-25 21:02:33
2252,18,F,2020-02-29 14:46:06,2020-02-29 22:08:17
1899,26,F,2019-10-14 17:03:47,2019-10-14 17:09:11
3663,25,F,2019-11-26 07:08:51,2019-11-26 07:14:14
3830,30,F,2019-10-25 09:25:14,2019-10-25 10:54:41
2225,19,F,2021-11-05 20:37:02,2021-11-05 20:50:09
2643,23,F,2019-08-08 16:12:22,2019-08-08 16:25:25
71,27,F,2020-10-23 12:31:48,2020-10-23 18:50:50
3108,30,F,2019-09-30 11:14:01,2019-09-30 11:20:24
972,18,M,2018-08-28 10:30:13,2018-08-28 10:32:22
1334,25,F,2019-11-16 13:16:41,2019-11-16 13:27:40
2588,23,F,2020-08-11 13:53:12,2020-08-11 13:56:57
562,24,F,2020-03-01 06:18:55,2020-03-02 10:21:37
1845,19,F,2019-08-17 22:22:02,2019-08-17 22:26:38
3618,51,F,2021-01-20 00:34:43,2021-01-20 00:39:44
1321,21,F,2019-11-10 10:43:20,2019-11-10 10:47:17
140,18,F,2019-06-11 14:57:33,2019-06-14 09:42:05
1016,28,F,2020-05-05 19:28:44,2020-05-05 19:31:46
2794,22,F,2020-12-19 13:32:23,2020-12-19 13:37:09
823,22,F,2019-09-14 18:29:28,2019-09-14 18:34:35
3911,38,F,2019-11-04 15:22:20,2019-11-04 15:25:50
3330,22,F,2020-09-12 08:44:46,2020-09-12 08:50:53
2804,19,F,2020-08-20 15:13:18,2020-08-23 16:46:43
2014,39,F,2020-11-19 07:33:05,2020-11-19 07:39:55
1368,24,F,2019-12-01 09:48:12,2019-12-01 09:53:28
1995,21,F,2019-09-28 09:20:54,2019-09-28 09:24:32
3797,21,F,2018-10-20 10:54:43,2018-10-20 10:57:18
2837,26,F,2020-01-17 11:45:58,2020-01-17 11:53:04
3821,30,F,2019-07-09 20:54:08,2019-07-09 20:56:30
1190,26,M,2020-01-06 01:23:45,2020-01-06 01:28:30
2730,24,M,2019-07-30 09:09:00,2019-07-30 09:12:28
1057,29,F,2019-04-01 21:40:58,2019-04-04 07:15:48
2737,21,F,2021-09-05 22:45:17,2021-09-05 22:49:41
950,31,F,2020-11-21 17:37:48,2020-11-21 17:41:05
3470,25,F,2021-01-28 19:37:50,2021-01-28 19:39:06
1988,18,F,2019-12-29 13:22:42,2019-12-30 17:56:52
3339,23,F,2021-09-13 10:43:24,2021-09-13 10:45:20
3819,32,M,2020-11-17 23:35:19,2020-11-17 23:38:50
2697,29,M,2019-11-06 13:37:19,2019-11-06 13:43:29
3403,27,M,2019-10-29 13:54:37,2019-10-29 13:58:22
466,22,F,2020-01-09 08:52:12,2020-01-09 08:57:22
1183,30,F,2020-08-21 21:12:46,2020-08-21 21:18:44
2198,23,M,2019-07-15 15:07:59,2019-10-07 09:57:00
932,54,M,2019-10-22 18:41:05,2019-10-22 19:09:20
2254,38,M,2021-09-05 20:25:55,2021-09-06 06:20:03
3073,26,F,2020-03-04 11:06:08,2020-03-14 08:26:14
2491,18,M,2019-09-08 17:38:30,2019-09-08 17:49:53
2795,23,F,2019-11-14 11:39:42,2019-11-14 11:52:05
2285,20,F,2019-05-18 21:05:03,2019-05-19 14:52:19
2783,36,M,2020-12-25 15:05:37,2020-12-25 15:08:19
3572,21,M,2019-12-03 16:48:04,2019-12-03 16:53:24
1558,31,F,2020-10-04 16:46:20,2020-10-16 20:38:51
1889,22,F,2019-10-13 16:25:57,2020-07-05 10:35:46
2073,31,F,2020-03-04 19:59:07,2020-03-04 20:02:35
745,44,F,2019-11-28 21:35:09,2019-11-28 21:39:35
349,26,F,2020-01-06 19:39:43,2020-01-06 19:47:41
2047,21,F,2020-02-12 17:51:08,2020-02-12 18:06:54
3102,40,F,2020-04-03 19:55:32,2020-04-04 07:53:16
1315,23,F,2018-10-18 17:23:37,2019-09-19 20:33:34
3669,25,F,2020-12-29 10:50:31,2020-12-29 10:57:41
2079,22,M,2020-05-17 18:27:42,2020-05-17 18:34:07
3118,26,M,2020-01-10 10:53:48,2020-01-10 10:59:17
3626,23,M,2020-12-02 22:40:22,2020-12-02 22:42:20
2067,19,M,2020-02-18 16:20:23,2020-02-18 16:23:06
1744,33,M,2020-04-01 09:37:13,2020-04-01 09:49:17
2819,49,F,2020-02-21 19:46:11,2020-02-21 20:47:32
117,18,F,2019-10-29 14:23:26,2019-10-29 14:26:27
1147,42,F,2020-01-11 22:16:56,2020-01-13 12:22:23
2617,19,F,2021-09-24 12:04:44,2021-09-24 12:08:55
2890,21,F,2019-09-26 10:27:40,2019-09-26 10:34:43
2492,22,F,2019-12-11 16:35:07,2020-03-13 23:47:38
2184,18,M,2019-09-02 20:24:55,2019-09-02 20:28:45
3451,31,M,2019-10-31 20:54:40,2019-10-31 21:00:08
1619,38,M,2019-09-17 06:11:18,2019-09-17 06:26:33
1149,21,F,2020-01-08 13:38:25,2020-01-08 13:51:29
185,31,F,2021-01-24 09:57:07,2021-01-24 10:00:38
2692,31,F,2020-01-09 09:37:04,2020-01-09 09:41:50
2622,22,M,2020-03-01 12:29:22,2020-09-12 15:31:24
586,31,F,2020-06-25 06:21:20,2020-06-25 06:29:39
647,25,M,2019-08-06 13:07:32,2019-08-31 21:47:03
3480,31,F,2020-02-04 10:26:21,2020-02-28 10:51:18
273,29,M,2019-12-25 17:24:59,2019-12-25 17:56:06
517,61,F,2019-08-05 10:49:22,2019-08-05 10:52:58
1073,32,F,2020-02-16 22:27:32,2020-02-16 22:30:43
2399,37,F,2021-09-05 20:28:32,2021-09-08 21:31:41
672,20,F,2020-03-08 13:40:48,2020-03-08 13:48:03
1621,21,F,2020-03-12 00:26:43,2020-03-12 12:48:20
2546,23,F,2020-12-13 13:25:20,2020-12-13 14:12:03
2331,25,F,2020-02-19 16:50:42,2020-05-12 09:11:31
2545,45,M,2021-02-26 09:28:15,2021-02-26 09:39:36
375,40,F,2020-02-18 12:30:51,2020-02-19 06:02:34
2762,35,M,2019-10-15 10:49:21,2019-11-11 22:33:55
1906,28,F,2020-01-07 11:07:02,2020-01-07 11:12:29
3694,22,F,2019-03-04 18:38:21,2019-03-04 19:58:20
1313,27,F,2019-10-25 17:12:42,2019-10-25 17:16:53
2779,43,F,2019-12-20 12:23:56,2019-12-20 12:27:15
578,40,F,2020-10-16 15:54:02,2020-10-16 16:00:58
3934,40,F,2020-10-09 10:55:26,2020-10-09 11:01:23
1479,20,F,2020-12-01 04:54:50,2020-12-01 05:03:43
2626,49,F,2021-09-12 08:29:22,2021-09-12 08:31:35
3932,56,M,2020-05-27 08:01:04,2020-06-01 14:20:09
1227,18,M,2019-10-29 16:18:13,2019-10-29 16:22:50
2329,31,F,2019-08-31 16:55:29,2019-08-31 16:58:40
2023,21,F,2020-03-13 11:36:06,2020-03-13 11:41:18
2790,30,M,2021-04-01 19:14:10,2021-04-01 19:17:29
2528,20,F,2020-03-01 17:04:07,2020-03-01 17:50:31
3594,29,F,2020-02-01 04:54:59,2020-11-06 17:52:32
871,22,F,2020-01-25 06:52:31,2020-01-25 06:56:57
2573,38,F,2019-07-26 08:42:25,2019-08-06 13:33:46
980,27,F,2020-06-16 16:35:29,2020-06-16 16:40:04
3437,28,F,2020-10-02 18:29:23,2020-10-03 19:43:17
1649,20,F,2019-09-11 09:15:20,2020-04-27 15:19:27
3461,33,F,2020-03-13 12:10:58,2020-03-13 12:19:30
2675,28,F,2019-09-23 09:18:00,2019-09-23 09:21:38
2944,36,F,2020-06-28 22:39:28,2020-07-04 13:18:34
3072,18,F,2019-09-12 13:17:40,2019-09-12 13:24:07
1391,20,F,2019-07-21 10:05:13,2019-07-21 10:08:36
2156,24,M,2019-12-23 21:36:01,2020-05-01 09:50:03
2793,48,F,2020-11-15 19:38:17,2020-11-18 12:44:42
1425,36,F,2019-11-01 22:34:22,2019-11-01 22:53:09
95,23,F,2019-11-26 16:09:05,2019-11-26 16:23:05
1778,34,M,2019-07-28 22:28:37,2019-08-19 08:18:43
2219,25,F,2019-10-06 09:46:09,2019-10-06 09:50:34
56,22,M,2019-11-05 21:26:27,2019-11-05 21:30:20
704,25,F,2020-10-10 10:35:38,2020-10-10 10:45:00
694,21,F,2020-01-12 13:08:37,2020-01-12 13:10:45
209,32,F,2020-02-10 05:47:56,2020-02-10 05:51:03
3415,28,F,2020-03-19 15:57:30,2020-03-19 16:01:12
2100,16,F,2020-06-28 17:30:47,2020-06-28 17:34:15
1199,25,F,2020-01-26 11:17:41,2020-01-26 11:21:05
901,27,M,2019-08-24 11:40:32,2019-08-24 11:43:46
2469,20,F,2019-11-27 16:00:20,2019-11-27 16:09:47
661,21,F,2020-01-27 12:56:13,2020-01-27 13:03:25
3317,28,F,2020-01-06 17:17:04,2020-01-06 17:19:15
2820,33,M,2020-01-02 20:35:24,2020-01-02 20:38:50
474,16,M,2018-11-10 16:58:07,2018-11-10 17:05:39
3560,28,M,2019-12-03 11:41:10,2019-12-03 11:45:35
665,28,M,2020-03-15 09:57:51,2020-03-15 10:07:39
1614,18,F,2019-07-01 07:41:19,2019-07-01 07:43:00
582,36,F,2021-06-05 19:23:50,2021-06-06 14:14:53
3659,27,F,2021-06-21 16:14:38,2021-06-21 16:20:54
3192,24,F,2020-11-10 11:57:36,2020-11-10 12:02:50
1629,24,F,2020-09-29 11:03:12,2020-09-29 13:02:26
2887,38,M,2020-01-17 13:33:56,2020-01-17 13:36:58
1396,18,M,2021-08-31 15:25:20,2021-08-31 15:47:30
1723,46,M,2020-06-14 09:22:17,2020-06-14 09:28:46
1223,20,F,2019-07-22 16:26:11,2019-07-22 16:28:16
2878,23,M,2021-07-27 19:47:30,2021-07-27 19:50:42
2677,26,O,2021-01-10 10:50:45,2021-01-10 10:53:53
1815,17,F,2019-09-13 16:21:31,2020-08-04 09:20:43
843,36,F,2021-03-06 16:37:55,2021-03-06 16:40:21
188,22,F,2020-04-29 03:25:39,2020-05-08 18:38:12
782,21,F,2019-10-30 12:55:57,2019-11-09 13:00:19
742,27,M,2020-01-14 14:15:08,2020-01-14 14:19:10
2326,18,F,2019-08-22 16:22:11,2019-08-24 13:53:44
2745,18,M,2019-10-14 14:15:17,2019-10-14 14:18:22
982,18,M,2020-01-03 23:24:14,2020-01-03 23:28:40
2979,21,F,2020-01-25 20:14:06,2020-02-10 12:13:46
2403,19,F,2018-11-22 06:03:54,2018-11-22 06:06:58
791,30,F,2019-09-01 11:14:59,2019-09-01 11:21:16
1986,38,M,2021-09-05 20:25:48,2021-09-05 21:23:01
522,23,F,2021-07-10 11:44:58,2021-07-10 11:47:18
2481,19,M,2019-10-19 07:07:02,2019-10-19 07:11:22
990,27,M,2021-06-08 04:40:35,2021-06-10 11:23:16
1480,21,M,2018-09-04 08:46:24,2018-09-04 08:50:42
684,19,F,2020-02-03 17:48:47,2020-02-03 22:51:17
2149,23,M,2020-07-18 12:42:14,2020-07-18 12:46:43
2935,27,F,2020-03-11 23:05:49,2020-03-11 23:13:19
1543,46,F,2019-12-17 07:43:01,2019-12-18 09:34:02
2463,31,M,2019-10-27 11:53:35,2019-10-27 11:57:00
99,29,F,2020-11-26 06:27:10,2020-11-29 17:37:54
743,43,F,2019-12-06 13:55:02,2019-12-06 14:07:16
3912,59,F,2020-01-02 15:11:42,2020-01-02 15:16:05
941,47,M,2018-11-16 13:04:24,2018-11-16 13:07:27
3769,43,F,2020-06-06 08:11:49,2020-06-06 08:20:56
463,25,F,2019-09-23 08:17:44,2019-09-23 08:44:51
2195,43,F,2020-06-17 18:37:15,2020-06-17 18:40:44
988,27,F,2019-11-01 22:32:57,2019-11-04 13:31:58
1448,49,F,2020-03-09 19:17:01,2020-03-09 19:20:59
387,25,F,2021-05-24 23:54:24,2021-05-24 23:58:34
760,24,F,2019-11-30 09:50:32,2019-11-30 09:57:20
904,19,M,2019-10-29 17:47:38,2019-10-29 17:52:57
3288,28,F,2020-03-19 19:32:53,2020-03-19 19:35:59
465,29,F,2019-10-20 17:45:24,2019-10-20 17:49:09
754,22,F,2019-12-26 22:31:48,2019-12-26 22:39:25
1705,18,M,2019-06-04 13:05:26,2019-06-04 14:55:24
440,18,F,2021-01-07 16:53:18,2021-01-07 16:56:05
1521,19,F,2019-10-02 16:10:56,2019-10-02 16:15:56
2408,32,M,2020-12-30 22:29:10,2020-12-30 22:33:04
3290,20,F,2020-01-17 11:19:24,2020-01-28 10:33:58
786,38,F,2021-01-27 07:10:46,2021-01-27 07:14:18
2113,25,M,2020-03-17 09:57:13,2020-05-20 21:08:34
2210,22,F,2019-09-08 07:51:13,2019-09-08 07:54:09
3035,19,F,2019-10-02 21:43:01,2019-10-19 07:09:05
737,21,M,2019-09-04 00:45:45,2019-09-04 00:52:49
334,21,F,2019-11-03 17:37:39,2019-11-04 23:16:16
3170,20,F,2020-10-10 12:35:13,2020-10-11 07:09:21
653,31,F,2019-10-29 20:47:33,2019-10-29 20:53:44
1173,37,F,2020-09-06 10:54:24,2020-09-06 10:59:12
364,27,F,2020-01-26 09:57:30,2020-01-26 10:02:27
2186,18,F,2019-09-05 01:42:58,2019-09-05 01:49:02
2708,19,M,2019-10-29 18:30:58,2019-10-29 18:34:20
3390,21,F,2020-10-04 08:24:26,2020-10-04 08:30:55
1292,30,M,2019-05-16 10:21:36,2019-05-16 10:28:25
377,24,F,2021-01-20 21:32:49,2021-01-20 21:39:54
2383,18,M,2020-10-30 08:44:11,2020-10-30 08:49:47
3777,21,F,2020-03-03 09:41:44,2020-03-03 09:44:33
88,24,F,2020-01-07 15:22:19,2020-01-21 14:40:14
3712,28,F,2019-10-10 07:51:20,2019-10-10 07:59:07
3416,20,F,2020-01-04 09:05:28,2020-01-04 09:09:47
357,20,F,2020-01-01 13:43:04,2020-01-01 13:52:43
2538,37,M,2020-08-24 11:05:36,2020-08-24 11:10:54
1781,23,M,2021-01-03 12:28:26,2021-01-03 12:30:51
3568,31,F,2019-06-24 09:51:08,2019-06-24 09:57:30
2373,30,M,2021-02-04 22:12:12,2021-02-04 22:14:09
2508,38,F,2019-06-15 22:03:53,2019-06-15 22:17:50
3219,21,F,2020-02-25 12:58:01,2020-02-25 13:04:02
2636,28,F,2021-01-19 16:40:32,2021-01-25 23:31:33
3428,19,F,2018-10-20 08:20:19,2018-10-20 08:21:55
1821,21,M,2019-10-31 14:45:53,2019-12-11 12:39:18
2974,38,F,2020-03-05 16:16:16,2020-03-10 15:27:12
1859,18,F,2019-09-07 20:14:27,2019-09-07 20:18:28
2312,26,F,2018-11-10 22:03:32,2018-11-10 22:09:18
2183,26,F,2020-01-26 18:57:32,2020-01-26 19:15:13
1714,27,M,2019-12-03 10:16:29,2019-12-03 20:13:04
2971,48,F,2019-04-03 14:38:06,2019-04-04 07:14:46
1634,22,M,2020-12-10 15:21:44,2020-12-11 20:11:30
1601,31,F,2020-09-29 09:30:00,2020-09-29 09:32:52
173,20,F,2019-11-29 20:16:09,2019-12-13 20:39:41
94,29,F,2020-01-01 14:36:43,2020-01-01 14:42:29
1772,24,M,2019-09-18 12:44:53,2019-12-12 14:06:43
1409,27,F,2019-11-20 17:39:33,2019-11-20 17:52:33
783,30,F,2021-03-01 18:40:06,2021-03-01 18:42:58
2088,36,F,2020-02-10 19:50:04,2020-03-05 21:34:28
3003,27,M,2020-01-10 18:37:54,2020-01-10 18:45:39
2430,22,M,2020-08-12 10:23:21,2020-08-12 10:31:55
1050,38,F,2020-11-19 12:37:10,2020-11-19 12:39:10
664,18,F,2020-06-27 10:33:27,2020-07-03 17:46:44
2260,21,F,2020-02-24 07:23:42,2020-03-16 22:33:20
190,21,F,2019-12-01 16:52:31,2019-12-01 16:56:08
3608,34,F,2019-08-25 16:57:52,2019-08-25 17:55:03
2665,23,M,2020-02-09 09:29:36,2020-02-09 09:33:14
481,33,F,2019-09-25 14:06:28,2019-09-25 14:09:35
3552,32,F,2020-01-06 10:35:27,2020-12-31 07:16:22
